Time,step,pos_x,pos_y,action,reward,episode_reward
2019年11月16日11:20:30,17,78.5,20.166666666666668,1,11.58699096329562,-132.2114090317092
2019年11月16日11:20:37,18,75.0,46.166666666666664,4,-12.236760086509037,-144.44816911821823
2019年11月16日11:20:44,19,49.5,31.5,8,-31.429815139281686,-175.87798425749992
2019年11月16日11:20:50,20,49.333333333333336,31.16666666666666,9,-8.17057256301021,-184.04855682051013
2019年11月16日11:20:55,21,62.833333333333336,29.833333333333332,11,3.3603632933708525,-180.68819352713928
2019年11月16日11:21:02,22,47.42857360839844,33.23809560139974,2,-24.09838513761983,-204.7865786647591
2019年11月16日11:21:09,23,25.666666666666668,38.333333333333336,2,-31.00624981231357,-235.79282847707267
2019年11月16日11:21:14,24,25.0,38.333333333333336,11,-10.0,-245.79282847707267
2019年11月16日11:21:21,25,15.474609375,48.849833170572914,0,-10.0,-255.79282847707267
2019年11月16日11:21:28,26,6.638230641682942,39.14533996582031,10,-19.690391438096725,-275.4832199151694
2019年11月16日11:21:34,27,15.833333333333334,37.166666666666664,0,-1.154842772429788,-276.6380626875992
2019年11月16日11:21:42,28,15.833333333333334,37.166666666666664,8,-10.0,-286.6380626875992
2019年11月16日11:21:48,29,12.595509847005209,58.24060567220052,6,-13.46625400610921,-300.10431669370837
2019年11月16日11:21:54,30,6.977877298990886,62.37928771972656,11,-10.0,-310.10431669370837
2019年11月16日11:22:00,31,11.222599029541016,44.23322550455729,9,-5.1602981621966535,-315.26461485590505
2019年11月16日11:22:06,32,25.833333333333332,40.5,9,6.0095073994353925,-309.25510745646966
2019年11月16日11:22:12,33,26.5,41.0,9,-10.0,-319.25510745646966
2019年11月16日11:22:17,34,26.5,41.0,5,-10.0,-329.25510745646966
2019年11月16日11:22:24,35,7.5,87.5,4,-18.961630871464223,-348.21673832793385
2019年11月16日11:22:31,36,6.855578104654948,53.83366902669271,0,-9.023674354375999,-357.24041268230985
2019年11月16日11:22:38,37,6.971014658610026,51.94202677408854,6,-10.87432962038045,-368.1147423026903
2019年11月16日11:22:43,38,11.121053059895834,54.552632649739586,7,-4.5755233484487405,-372.69026565113904
2019年11月16日11:22:50,39,7.540952682495117,53.74650573730469,0,-12.05770453947514,-384.7479701906142
2019年11月16日11:22:56,40,5.333333333333333,46.833333333333336,3,-12.185851582575623,-396.93382177318983
2019年11月16日11:23:03,41,5.833333333333333,45.166666666666664,4,-13.247764001213142,-410.18158577440295
2019年11月16日11:23:10,42,6.305398305257161,32.75360870361328,8,-9.650574854886997,-419.83216062928994
2019年11月16日11:23:15,43,6.889186859130859,45.10902404785156,1,-8.895239176085624,-428.72739980537557
2019年11月16日11:23:22,44,6.467479705810547,32.833333333333336,0,-10.191586292316572,-438.91898609769214
2019年11月16日11:23:29,45,6.308708190917969,32.616345723470054,2,-10.004606832796156,-448.9235929304883
2019年11月16日11:23:35,46,6.3547007242838545,33.166666666666664,0,-10.002470167781524,-458.9260630982699
2019年11月16日11:23:43,47,8.266785939534506,37.27413686116537,10,-7.967472210822166,-466.89353530909204
2019年11月16日11:23:48,48,7.1875,34.166666666666664,1,-7.875878356452176,-474.7694136655442
2019年11月16日11:23:54,49,6.792899449666341,44.689595540364586,3,-10.113629429039321,-484.8830430945835
2019年11月16日11:24:00,50,6.0813954671223955,32.666666666666664,1,-9.54583502239393,-494.42887811697744
2019年11月16日11:24:05,51,6.375,32.333333333333336,1,-9.715777804738451,-504.14465592171587
2019年11月16日11:24:11,52,6.004273732503255,32.833333333333336,7,-10.35621513630494,-514.5008710580208
2019年11月16日11:24:25,0,5.5,41.666666666666664,10,-9.926166005761587,-9.926166005761587
2019年11月16日11:24:32,1,6.5,45.666666666666664,8,-9.127147860181992,-19.05331386594358
2019年11月16日11:24:39,2,6.0,45.666666666666664,2,-9.597165085619935,-28.650478951563514
2019年11月16日11:24:46,3,5.666666666666667,32.5,2,-10.201118720879464,-38.85159767244298
2019年11月16日11:24:51,4,6.166666666666667,39.166666666666664,9,-8.565659074064456,-47.417256746507434
2019年11月16日11:24:58,5,6.666666666666667,43.5,1,-8.976532345049293,-56.39378909155673
2019年11月16日11:25:03,6,5.756409962972005,32.5,11,-10.646452512947462,-67.04024160450419
2019年11月16日11:25:10,7,5.748139063517253,32.107320149739586,8,-11.24470726533562,-78.28494886983981
2019年11月16日11:25:16,8,4.833333333333333,44.0,5,-10.256650158636177,-88.54159902847599
2019年11月16日11:25:22,9,6.087301890055339,32.833333333333336,2,-10.203805713023826,-98.74540474149981
2019年11月16日11:25:29,10,5.849999745686849,32.5,4,-9.82621515541939,-108.5716198969192
2019年11月16日11:25:36,11,5.615480422973633,32.04431915283203,10,-10.36165992915764,-118.93327982607684
2019年11月16日11:25:43,12,6.0,32.666666666666664,0,-10.183087268996246,-129.1163670950731
2019年11月16日11:25:49,13,5.3984940846761065,32.26620737711588,6,-10.919252674524273,-140.03561976959736
2019年11月16日11:25:55,14,7.0,45.666666666666664,3,-10.0,-150.03561976959736
2019年11月16日11:26:01,15,5.166666666666667,54.833333333333336,1,-12.022105366489143,-162.0577251360865
2019年11月16日11:26:06,16,6.759067535400391,52.689982096354164,7,-10.0,-172.0577251360865
2019年11月16日11:26:13,17,4.833333333333333,43.833333333333336,0,-19.23604201359646,-191.29376714968296
2019年11月16日11:26:18,18,5.5,41.333333333333336,7,-9.856255032175739,-201.1500221818587
2019年11月16日11:26:24,19,5.333333333333333,47.0,9,-9.839848923812667,-210.98987110567137
2019年11月16日11:26:38,0,7.5,45.166666666666664,11,-7.832897501604577,-7.832897501604577
2019年11月16日11:26:46,1,6.163595835367839,45.1912333170573,0,-9.620367808538049,-17.453265310142626
2019年11月16日11:26:52,2,5.617895762125651,31.683372497558597,6,-10.896212481203719,-28.349477791346345
2019年11月16日11:26:58,3,5.952381134033203,32.666666666666664,11,-9.587127184811152,-37.9366049761575
2019年11月16日11:27:03,4,7.0,45.666666666666664,5,-8.749186131068086,-46.68579110722558
2019年11月16日11:27:10,5,6.0,32.5,8,-10.634101100734284,-57.31989220795987
2019年11月16日11:27:17,6,6.188596725463867,32.666666666666664,8,-9.961854795628199,-67.28174700358807
2019年11月16日11:27:24,7,14.862637837727865,41.01958211263021,2,-0.8573097388737665,-68.13905674246183
2019年11月16日11:27:30,8,16.12266794840495,51.54078165690104,0,-10.0,-78.13905674246183
2019年11月16日11:27:36,9,7.060038248697917,58.697967529296875,11,-34.478234803263064,-112.6172915457249
2019年11月16日11:27:42,10,17.26641845703125,74.61338297526042,5,0.3043200276743505,-112.31297151805055
2019年11月16日11:27:48,11,13.814610799153646,51.92327372233073,1,-11.750285132004933,-124.06325665005548
2019年11月16日11:27:53,12,5.333333333333333,50.833333333333336,5,-13.021325761821458,-137.08458241187694
2019年11月16日11:28:00,13,7.656816482543945,52.23975626627604,10,-7.61011988202668,-144.69470229390362
2019年11月16日11:28:07,14,5.539407094319661,46.84237162272135,6,-9.959404057203045,-154.65410635110666
2019年11月16日11:28:13,15,7.333333333333333,45.666666666666664,3,-8.16514567437713,-162.8192520254838
2019年11月16日11:28:20,16,5.7816823323567705,32.44196065266927,4,-9.672918859148893,-172.49217088463269
2019年11月16日11:28:26,17,5.762118021647136,32.40044657389323,4,-10.250640623240855,-182.74281150787354
2019年11月16日11:28:32,18,6.833333333333333,47.166666666666664,3,-9.341729150504932,-192.08454065837847
2019年11月16日11:28:39,19,6.5,43.0,2,-9.674337224072104,-201.75887788245058
2019年11月16日11:28:46,20,5.166666666666667,46.67241414388021,10,-10.730717770992726,-212.4895956534433
2019年11月16日11:28:51,21,6.239555358886719,32.242889404296875,1,-9.4087863114311,-221.8983819648744
2019年11月16日11:28:58,22,6.224758148193359,32.834948221842446,2,-10.56642930998703,-232.46481127486143
2019年11月16日11:29:03,23,6.265419642130534,27.35719045003255,11,-10.043693744307518,-242.50850501916895
2019年11月16日11:29:27,24,7.753333409627278,5.833333333333333,0,-12.667804759451656,-255.1763097786206
2019年11月16日11:29:33,25,30.5,2.8333333333333335,11,11.82902998201871,-243.3472797966019
2019年11月16日11:29:38,26,39.90909067789713,4.666666666666667,11,-5.632216412333577,-248.97949620893547
2019年11月16日11:29:45,27,22.833333333333332,3.1666666666666665,10,-29.731470398114,-278.7109666070495
2019年11月16日11:29:50,28,26.833333333333332,1.0,9,-4.34388929271455,-283.05485589976405
2019年11月16日11:29:56,29,27.17126719156901,0.6207939783732096,11,-10.0,-293.05485589976405
2019年11月16日11:30:03,30,13.453815460205078,5.0,8,-22.74940402887023,-315.8042599286343
2019年11月16日11:30:10,31,16.999999999999996,4.666666666666667,0,-11.671438427616181,-327.47569835625046
2019年11月16日11:30:16,32,12.333333333333334,17.666666666666668,5,-15.311778788930894,-342.78747714518136
2019年11月16日11:30:21,33,12.111841837565104,16.666666666666668,1,-10.0,-352.78747714518136
2019年11月16日11:30:28,34,26.166666666666668,12.5,8,3.4210546783450297,-349.3664224668363
2019年11月16日11:30:34,35,32.833333333333336,30.833333333333332,9,6.424156869116729,-342.9422655977196
2019年11月16日11:30:39,36,32.552940368652344,21.309804280598957,11,-9.592768363153766,-352.53503396087336
2019年11月16日11:30:45,37,43.13915506998698,18.28807830810547,1,-0.03634435821095394,-352.5713783190843
2019年11月16日11:30:52,38,55.166666666666664,26.666666666666668,10,2.2202964795646665,-350.3510818395197
2019年11月16日11:30:59,39,35.16666666666667,26.5,0,-29.722812043633752,-380.07389388315346
2019年11月16日11:31:04,40,53.166666666666664,12.333333333333334,9,6.6408304737930735,-373.4330634093604
2019年11月16日11:31:10,41,52.20526123046875,13.166666666666666,9,-10.0,-383.4330634093604
2019年11月16日11:31:17,42,47.042134602864586,3.105805397033692,6,-0.46575560601357324,-383.898819015374
2019年11月16日11:31:23,43,70.87719217936198,3.6929823557535806,3,13.455854238228966,-370.442964777145
2019年11月16日11:31:29,44,71.66666666666667,4.333333333333333,3,-9.96475367766098,-380.40771845480594
2019年11月16日11:31:34,45,71.66666666666667,4.166666666666667,11,-10.0,-390.40771845480594
2019年11月16日11:31:41,46,71.66666666666667,4.333333333333333,4,-9.90710487865391,-400.31482333345986
2019年11月16日11:31:48,47,72.33333333333333,2.6666666666666665,6,-9.743376130755308,-410.05819946421514
2019年11月16日11:31:54,48,72.50000000000001,2.8333333333333335,7,-9.54416118135751,-419.6023606455726
2019年11月16日11:32:00,49,71.50000000000001,4.5,1,-10.162944887955518,-429.76530553352814
2019年11月16日11:32:07,50,71.60888163248698,5.035816510518392,0,-9.979561155101635,-439.74486668862977
2019年11月16日11:32:12,51,71.66666666666667,4.666666666666667,1,-9.894674350428943,-449.6395410390587
2019年11月16日11:32:18,52,71.66666666666667,4.333333333333333,5,-10.03510857496613,-459.6746496140248
2019年11月16日11:32:24,53,71.66666666666667,4.333333333333333,8,-10.070079327232037,-469.7447289412569
2019年11月16日11:32:30,54,71.66666666666667,4.833333333333333,9,-9.930196393254732,-479.6749253345116
2019年11月16日11:32:37,55,71.66666666666667,4.5,10,-10.0,-489.6749253345116
2019年11月16日11:32:43,56,71.50000000000001,4.5,3,-10.162944887955518,-499.83787022246713
2019年11月16日11:32:48,57,71.66666666666667,4.333333333333333,11,-10.03510857496613,-509.87297879743323
2019年11月16日11:32:55,58,71.66666666666667,4.5,4,-10.034970752265906,-519.9079495496992
2019年11月16日11:33:02,59,71.66666666666667,4.166666666666667,6,-9.901389945733769,-529.8093394954329
2019年11月16日11:33:08,60,71.66666666666667,4.5,7,-10.0,-539.8093394954329
2019年11月16日11:33:14,61,71.66666666666667,4.666666666666667,2,-9.965029247734094,-549.7743687431671
2019年11月16日11:33:20,62,71.66666666666667,4.5,1,-9.929645102694849,-559.7040138458619
2019年11月16日11:33:26,63,71.66666666666667,4.5,5,-10.0,-569.7040138458619
2019年11月16日11:33:52,0,47.193695068359375,46.88138326009115,1,31.55256568964549,31.55256568964549
2019年11月16日11:33:57,1,56.666666666666664,42.333333333333336,7,-3.4279864698748668,28.124579219770624
2019年11月16日11:34:04,2,41.45021311442057,30.84044647216797,0,-21.672251086644764,6.45232813312586
2019年11月16日11:34:10,3,52.666666666666664,32.166666666666664,11,3.9029576261242767,10.355285759250137
2019年11月16日11:34:17,4,67.0,41.50000000000001,8,1.7479587759600008,12.103244535210138
2019年11月16日11:34:23,5,56.333333333333336,40.5,3,-25.170329116202453,-13.067084580992315
2019年11月16日11:34:28,6,5.0,57.5,7,-65.47576955502339,-78.5428541360157
2019年11月16日11:34:35,7,59.333333333333336,68.5,10,-12.450597304401128,-90.99345144041683
2019年11月16日11:34:41,8,4.833333333333333,56.833333333333336,9,-64.93141429446368,-155.9248657348805
2019年11月16日11:34:48,9,71.16666666666667,61.0,10,-13.412248236407066,-169.33711397128758
2019年11月16日11:34:55,10,5.0,57.166666666666664,10,-11.589200862494806,-180.92631483378238
2019年11月16日11:35:01,11,5.166666666666667,56.666666666666664,0,-64.16901630743442,-245.0953311412168
2019年11月16日11:35:08,12,67.5,60.50000000000001,10,52.072985314316725,-193.02234582690008
2019年11月16日11:35:14,13,66.0,79.66666666666667,0,47.77703834304006,-145.24530748386002
2019年11月16日11:35:20,14,67.99999999999999,89.16666666666667,3,-10.632030667425369,-155.8773381512854
2019年11月16日11:35:27,15,31.0,68.83333333333333,2,-46.13139667653465,-202.00873482782004
2019年11月16日11:35:34,16,31.918439229329426,68.81205749511719,8,-10.0,-212.00873482782004
2019年11月16日11:35:40,17,14.0,78.66666666666667,11,-28.971862317352702,-240.98059714517274
2019年11月16日11:35:45,18,5.333333333333333,50.666666666666664,1,-16.43664262848273,-257.41723977365547
2019年11月16日11:35:52,19,15.728070576985678,53.47607421875,10,-0.10185675256505533,-257.51909652622055
2019年11月16日11:35:59,20,11.17482884724935,47.3100331624349,10,-13.010470216845334,-270.52956674306586
2019年11月16日11:36:05,21,12.684931437174479,49.0,7,-10.0,-280.52956674306586
2019年11月16日11:36:11,22,13.415662129720053,44.4518076578776,5,-9.237533374716577,-289.76710011778243
2019年11月16日11:36:17,23,11.84335708618164,54.12366231282552,11,-11.71468409028327,-301.48178420806573
2019年11月16日11:36:23,24,5.333333333333333,46.65960693359375,8,-16.783877276392957,-318.2656614844587
2019年11月16日11:36:29,25,7.541778564453125,53.189798990885414,3,-8.084422649085184,-326.3500841335439
2019年11月16日11:36:36,26,5.5,46.5,6,-10.003547223532621,-336.3536313570765
2019年11月16日11:36:41,27,8.25443967183431,46.556599934895836,9,-9.021571452930004,-345.3752028100065
2019年11月16日11:36:48,28,5.166666666666667,46.333333333333336,10,-10.1841772134959,-355.5593800235024
2019年11月16日11:36:55,29,5.5,53.0,4,-10.122213030450865,-365.6815930539533
2019年11月16日11:37:02,30,5.5,45.666666666666664,2,-17.879434469155996,-383.56102752310926
2019年11月16日11:37:07,31,7.833333333333333,45.5,1,-8.306241641032983,-391.8672691641423
2019年11月16日11:37:13,32,8.0,41.0,5,-8.11420641244996,-399.98147557659223
2019年11月16日11:37:19,33,5.5,39.833333333333336,9,-12.512264109550443,-412.4937396861427
2019年11月16日11:37:25,34,5.0,48.833333333333336,7,-12.354228898606067,-424.84796858474874
2019年11月16日11:37:31,35,5.333333333333333,45.666666666666664,0,-10.136107021878217,-434.98407560662696
2019年11月16日11:37:37,36,8.0,44.333333333333336,1,-8.334160413492896,-443.31823602011985
2019年11月16日11:37:43,37,7.948717753092448,9.0,5,-10.229952808645294,-453.54818882876515
2019年11月16日11:37:56,0,5.166666666666667,38.333333333333336,7,-9.19491269159576,-9.19491269159576
2019年11月16日11:38:02,1,8.30555534362793,5.666666666666667,5,-9.841362059956964,-19.036274751552725
2019年11月16日11:38:08,2,8.042483647664389,5.5,3,-10.550434222770377,-29.586708974323102
2019年11月16日11:38:15,3,6.606710433959961,11.06912358601888,2,-10.905154663118282,-40.491863637441384
2019年11月16日11:38:21,4,4.0,43.919189453125,11,-10.938883380442178,-51.43074701788356
2019年11月16日11:38:26,5,7.1748097737630205,10.679696400960287,5,-9.885704505533539,-61.3164515234171
2019年11月16日11:38:32,6,7.155450185139974,10.014218012491861,1,-9.79563749941073,-71.11208902282783
2019年11月16日11:38:38,7,8.557692209879557,5.833333333333333,3,-9.353440307123577,-80.46552932995141
2019年11月16日11:38:45,8,9.221942901611328,6.40452257792155,4,-8.383665297481599,-88.84919462743301
2019年11月16日11:38:52,9,8.033333460489908,5.5,0,-10.00175118002511,-98.85094580745812
2019年11月16日11:38:57,10,7.794117609659831,5.5,9,-10.0,-108.85094580745812
2019年11月16日11:39:04,11,7.772108713785808,5.5,6,-10.014884651016132,-118.86583045847425
2019年11月16日11:39:10,12,7.946666717529297,5.5,7,-9.900926193477488,-128.76675665195174
2019年11月16日11:39:16,13,7.866666793823242,5.5,5,-9.927549701164423,-138.69430635311616
2019年11月16日11:39:21,14,7.772108713785808,5.5,1,-10.172454646083366,-148.86676099919953
2019年11月16日11:39:28,15,7.872549057006836,5.333333333333333,4,-10.058135590179802,-158.92489658937933
2019年11月16日11:39:34,16,7.662628809611003,6.8411305745442705,3,-10.0,-168.92489658937933
2019年11月16日11:39:40,17,7.772108713785808,5.5,2,-10.021743854557542,-178.94664044393687
